Winner,HeightDif,ReachDif,AgeDif,LossDif,SigStrDif,AvgTDDif,TotalRoundDif,TotalTitleBoutDif,WeightDif,AvgSigStrPctDif,AvgTDPctDif,AvgSubAttDif,WinsDif,OddsDif,RankDif
1,2.54,7.62,6.0,1.0,-41.2428,1.8913000000000002,-24.0,2.0,0.0,0.15300000000000002,0.224,0.25,10.0,250.0,-1.0
1,-17.78,-20.32,-4.0,3.0,-40.0,-0.7778,-12.0,0.0,23.0,-0.10199999999999992,-0.778,1.8889,5.0,212.0,0
1,2.54,-7.62,-2.0,-1.0,-29.375,0.41669999999999996,4.0,0.0,0.0,-0.01200000000000001,-0.04600000000000001,0.19440000000000002,2.0,-845.0,0
0,-2.54,0.0,1.0,-2.0,-34.0,-0.5,5.0,0.0,-10.0,-0.43,-0.125,0.0,0.0,290.0,0
0,-5.08,2.54,2.0,0.0,16.2,-0.46670000000000006,-8.0,0.0,0.0,-0.16100000000000003,-0.29000000000000004,0.3,1.0,-240.0,0
1,-2.54,-5.08,-8.0,4.0,3.88,1.14,-27.0,0.0,0.0,0.39,0.35,0.0,5.0,-385.0,-15.0
1,-7.62,-10.16,2.0,3.0,23.6154,1.5385,-28.0,-3.0,-10.0,0.491,0.475,0.8462,10.0,-660.0,0
0,10.16,7.62,0.0,2.0,2.5999999999999996,1.04,-11.0,1.0,0.0,0.09000000000000002,0.029999999999999916,-0.4,5.0,390.0,-1.0
0,7.62,2.54,-3.0,-3.0,-5.2856999999999985,1.3571,13.0,0.0,0.0,0.028000000000000025,0.27299999999999996,-1.0714000000000001,-4.0,-345.0,0
0,0.0,5.08,3.0,-2.0,-4.75,-0.375,-10.0,-1.0,-20.0,0.027000000000000024,0.18699999999999997,0.375,6.0,-365.0,0
0,0.0,2.54,-9.0,0.0,-59.0,-1.0,5.0,0.0,10.0,0.034999999999999976,-0.5,0.0,-1.0,-490.0,-12.0
1,7.62,7.62,0.0,-2.0,1.6400000000000006,0.47,-13.0,0.0,0.0,0.019999999999999962,-0.14,-0.6000000000000001,4.0,-787.0,-7.0
1,-5.08,-7.62,2.0,-4.0,23.083399999999997,-0.25,-11.0,-5.0,0.0,0.19599999999999995,0.02099999999999999,0.0,4.0,-400.0,0
0,-2.54,2.54,4.0,6.0,-18.7727,1.7727,-44.0,-1.0,0.0,-0.25,0.502,0.3182,14.0,210.0,0
1,5.08,7.62,-2.0,3.0,1.1800000000000002,-0.66,-25.0,0.0,0.0,-0.020000000000000018,-0.30999999999999994,0.0,6.0,350.0,0
1,7.62,-2.54,3.0,1.0,1.1111000000000004,3.1111,-37.0,-10.0,15.0,0.14899999999999997,0.535,0.22219999999999995,11.0,-570.0,0
1,7.62,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-825.0,0
0,2.54,10.16,0.0,-2.0,17.450000000000003,0.6,11.0,0.0,0.0,0.013000000000000012,0.175,0.15,-4.0,290.0,-4.0
0,2.54,-12.7,4.0,-1.0,-99.0,0.0,3.0,0.0,0.0,-0.48,0.0,0.0,0.0,220.0,0
1,0.0,10.16,3.0,4.0,1.1700000000000008,0.10000000000000009,-12.0,0.0,0.0,-0.06000000000000005,0.10000000000000003,0.0,2.0,460.0,-1.0
0,10.16,7.62,2.0,2.0,-36.2,1.1,-6.0,0.0,0.0,0.07199999999999995,0.09699999999999998,0.2,1.0,1005.0,0
0,-7.62,-2.54,-5.0,0.0,-8.600000000000001,-1.6,5.0,0.0,15.0,0.0010000000000000009,-0.26299999999999996,-0.2,-2.0,385.0,0
0,0.0,12.7,12.0,6.0,23.7778,1.0,-14.0,0.0,10.0,0.439,0.231,0.0,3.0,330.0,0
1,-2.54,-5.08,11.0,4.0,13.733399999999996,0.33329999999999993,-30.0,-1.0,0.0,-0.16899999999999998,-0.18600000000000005,-0.19999999999999996,8.0,0.0,-8.0
0,-7.62,-7.62,3.0,2.0,38.5,-3.5,-13.0,0.0,0.0,0.19,-0.05299999999999999,-0.33330000000000004,2.0,-500.0,0
1,2.54,5.08,8.0,2.0,0.8700000000000001,-0.2400000000000002,-8.0,0.0,0.0,-0.25,-0.2,-1.9000000000000001,-1.0,345.0,0
0,7.62,12.5,7.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,800.0,0
0,-5.08,-2.54,-2.0,9.0,2.1899999999999995,-1.24,-51.0,-1.0,0.0,-0.06,-0.19,-0.4,8.0,230.0,0
0,0.0,0.0,5.0,0.0,0.7000000000000002,-1.04,14.0,0.0,0.0,0.0,0.020000000000000018,-0.8,-4.0,-430.0,-2.0
0,5.08,0.0,-3.0,-3.0,33.3333,-1.6667,10.0,0.0,0.0,-0.007000000000000006,-0.222,-0.6667,-2.0,-220.0,0
1,5.08,2.54,0.0,0.0,51.0,3.0,-3.0,0.0,20.0,0.68,0.5,0.0,1.0,-550.0,0
0,-5.08,2.54,10.0,5.0,-9.714300000000001,0.5,-37.0,-4.0,0.0,0.0019999999999999463,0.12299999999999997,0.5714,6.0,320.0,-10.0
0,7.62,7.62,2.0,3.0,-31.1111,0.3889,-10.0,0.0,18.0,0.068,-0.22199999999999998,0.0,4.0,355.0,0
0,-7.62,-7.62,0.0,3.0,26.7778,1.2222,-14.0,0.0,-20.0,0.558,0.164,0.1111,5.0,-470.0,0
1,2.54,7.62,-4.0,0.0,-4.583299999999994,-1.0,-2.0,-2.0,10.0,0.03999999999999998,-0.667,-0.6667,1.0,-2325.0,-8.0
0,5.08,2.54,6.0,9.0,17.3333,0.46430000000000005,-45.0,-1.0,0.0,-0.01200000000000001,0.131,-0.75,8.0,10.0,0
1,-5.08,-5.08,-2.0,1.0,19.6667,1.3333,-7.0,0.0,0.0,-0.123,0.417,0.0,1.0,-510.0,0
0,-2.54,0.0,-10.0,1.0,0.019999999999999574,3.43,-10.0,0.0,0.0,0.22999999999999993,0.39,-0.5,3.0,515.0,0
1,0.0,5.08,3.0,0.0,7.431799999999999,1.4091,-18.0,-1.0,0.0,0.057999999999999996,-0.134,0.43179999999999996,7.0,-550.0,0
0,-5.08,-17.78,-3.0,0.0,9.5,1.0,-3.0,0.0,0.0,0.21500000000000002,0.33,1.5,1.0,250.0,-6.0
1,-5.08,-5.08,2.0,-1.0,-0.08000000000000007,0.3200000000000003,4.0,0.0,0.0,0.020000000000000018,0.15000000000000002,1.8,0.0,302.0,0
0,0.0,2.54,5.0,3.0,5.542899999999996,-0.2,-7.0,0.0,0.0,0.07700000000000001,-0.2,0.0,-1.0,460.0,0
1,-12.7,-15.24,-1.0,0.0,0.33999999999999986,-1.33,-19.0,-1.0,55.0,0.08999999999999997,-0.04999999999999999,-0.5,6.0,-410.0,-14.0
1,-12.7,-12.7,2.0,0.0,54.75,-0.675,-14.0,-8.0,10.0,-0.07200000000000001,-0.24500000000000002,-0.125,2.0,-580.0,-4.0
1,7.62,0.0,-3.0,2.0,39.0,3.0,-23.0,-3.0,0.0,0.04099999999999998,-0.08600000000000002,-0.5,3.0,-795.0,-4.0
1,7.62,5.08,-3.0,0.0,-1.9666999999999994,2.0,-11.0,0.0,0.0,-0.07600000000000001,0.26999999999999996,-0.06669999999999998,4.0,-1410.0,0
1,7.62,10.16,1.0,-1.0,12.333300000000001,0.5,1.0,0.0,0.0,-0.027000000000000024,0.08,0.0,0.0,-310.0,0
0,0.0,2.54,1.0,0.0,2.4099999999999997,-0.8200000000000001,-10.0,0.0,0.0,0.040000000000000036,-0.04999999999999999,-0.09999999999999998,4.0,0.0,0
0,2.54,2.54,0.0,-2.0,-0.20999999999999996,1.67,17.0,0.0,0.0,-0.07999999999999996,0.18,0.2,-4.0,292.0,-2.0
0,2.54,-2.54,3.0,1.0,5.6873000000000005,-0.19189999999999996,-8.0,0.0,20.0,0.062,0.05500000000000005,0.15480000000000005,1.0,270.0,0
1,10.16,7.62,1.0,3.0,51.75,0.0,-20.0,0.0,0.0,0.421,0.0,0.0,5.0,0.0,0
0,-7.62,2.54,-1.0,0.0,-14.25,-1.25,-4.0,0.0,0.0,0.018000000000000016,-0.03,0.5,2.0,-320.0,0
1,-5.08,-10.16,-4.0,1.0,1.54,-1.23,-5.0,0.0,0.0,0.10000000000000003,0.050000000000000044,-0.5000000000000001,3.0,1310.0,0
0,2.54,5.08,4.0,-4.0,0.3299999999999996,0.28000000000000025,19.0,0.0,0.0,-0.010000000000000009,0.02999999999999997,-0.6000000000000001,-7.0,425.0,0
0,0.0,2.54,2.0,-1.0,0.6300000000000003,-0.07999999999999996,7.0,0.0,10.0,0.03999999999999998,-0.010000000000000009,-0.39999999999999997,-1.0,270.0,0
1,-10.16,-5.08,8.0,1.0,-9.5,-1.0,0.0,0.0,0.0,0.18000000000000005,-0.25,1.0,0.0,0.0,0
0,2.54,7.62,1.0,0.0,-21.1333,-3.6,5.0,0.0,0.0,-0.07700000000000007,-0.402,-0.2,-2.0,355.0,6.0
1,2.54,-2.54,-4.0,2.0,0.44999999999999973,-4.220000000000001,-8.0,0.0,0.0,0.16999999999999998,-0.10999999999999999,0.8,4.0,224.0,0
1,2.54,5.08,-1.0,-1.0,0.9500000000000002,-0.8300000000000001,0.0,0.0,0.0,-0.019999999999999962,0.009999999999999953,0.8,1.0,312.0,0
1,-2.54,5.08,5.0,0.0,-20.7857,-0.119,1.0,0.0,0.0,0.069,0.03699999999999998,0.0,1.0,420.0,12.0
1,-2.54,-7.62,2.0,2.0,4.69,0.96,-24.0,0.0,-15.0,0.56,0.36,0.8,7.0,-1270.0,0
0,0.0,-2.54,8.0,2.0,26.076899999999995,0.6461999999999999,-27.0,0.0,0.0,0.132,0.4,-1.0462,6.0,220.0,-2.0
1,7.62,15.24,-4.0,2.0,31.6667,1.0,-9.0,0.0,-3.0,0.713,0.243,0.3333,1.0,-250.0,0
1,-20.32,-22.86,6.0,2.0,3.4400000000000004,0.0,-9.0,0.0,10.0,-0.010000000000000009,0.0,0.0,2.0,-470.0,0
1,5.08,12.7,-6.0,-2.0,20.5,0.0,-1.0,0.0,-5.0,-0.09999999999999998,0.0,0.0,1.0,-450.0,0
1,-7.62,-5.08,4.0,-2.0,0.69,3.48,10.0,0.0,12.0,0.12,0.14,0.7000000000000001,2.0,0.0,-1.0
0,7.62,12.7,11.0,-1.0,-31.0,0.0,1.0,0.0,0.0,-0.53,0.0,0.0,0.0,420.0,0
1,5.08,-2.54,-6.0,0.0,-68.0,0.0,2.0,0.0,0.0,0.02999999999999997,0.0,1.0,0.0,-550.0,0
1,-7.62,-7.62,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.0,0
0,2.54,0.0,7.0,7.0,-31.3889,1.2222,-30.0,0.0,0.0,-0.07899999999999996,0.378,0.2222,8.0,230.0,-7.0
0,-2.54,-7.62,1.0,1.0,5.0,0.0,-1.0,0.0,0.0,0.22,0.0,0.0,0.0,-270.0,0
1,0.0,-2.54,6.0,0.0,7.16,0.0,-4.0,0.0,0.0,0.4,0.0,0.0,2.0,4.0,0
1,10.16,10.16,-3.0,4.0,0.2999999999999998,0.68,0.0,0.0,0.0,0.09999999999999998,0.15,0.1,8.0,-975.0,0
1,-5.08,7.62,1.0,1.0,12.5,0.0,-3.0,0.0,-10.0,-0.185,0.0,-1.0,0.0,-393.0,0
0,-7.62,7.62,-3.0,2.0,17.3333,3.0,-8.0,-1.0,0.0,0.47,0.363,1.0,1.0,355.0,0
1,0.0,-10.16,1.0,1.0,1.0500000000000003,0.1100000000000001,-1.0,0.0,0.0,0.09999999999999998,-0.29000000000000004,0.7000000000000001,-1.0,249.0,0
0,-5.08,-15.24,-9.0,0.0,-17.0,-8.0,2.0,0.0,5.0,0.22000000000000008,-0.72,-2.0,0.0,-525.0,0
1,-5.08,2.54,-4.0,0.0,4.0,2.5,-1.0,0.0,-20.0,0.22999999999999998,0.305,-0.5,0.0,-294.0,0
1,-7.62,-15.24,9.0,-5.0,2.8300000000000005,-2.6199999999999997,15.0,0.0,0.0,0.0,-0.02999999999999997,-0.2,-4.0,-525.0,0
0,5.08,2.54,-9.0,3.0,-3.3800000000000003,0.4,-38.0,-6.0,0.0,-0.06000000000000005,-0.09999999999999998,-0.5,5.0,370.0,-3.0
1,-2.54,0.0,6.0,0.0,-25.8036,1.2856999999999998,3.0,0.0,0.0,-0.09800000000000003,0.04299999999999998,0.6607000000000001,-1.0,220.0,0
1,2.54,-12.7,0.0,0.0,13.336500000000001,0.75,-18.0,-6.0,0.0,0.22399999999999998,0.328,-0.009600000000000053,5.0,-1500.0,-1.0
1,0.0,7.62,-2.0,-2.0,15.7333,-0.33329999999999993,1.0,-1.0,0.0,0.131,-0.05699999999999994,2.1332999999999998,0.0,0.0,0
1,-5.08,-17.78,-1.0,-2.0,-13.399999999999999,-0.06670000000000004,5.0,0.0,0.0,-0.04500000000000004,0.03300000000000003,0.3333,0.0,-320.0,-7.0
0,2.54,2.54,-3.0,1.0,-23.375,3.475,-9.0,-1.0,0.0,-0.07099999999999995,0.308,0.19999999999999996,2.0,-565.0,-8.0
0,-7.62,0.0,-2.0,3.0,33.75,2.0,-9.0,0.0,0.0,0.425,0.625,0.5,1.0,-220.0,0
0,-5.08,7.62,6.0,1.0,0.9143000000000043,1.4285999999999999,1.0,0.0,-10.0,-0.009000000000000008,0.06600000000000003,-0.2857,-3.0,-420.0,-3.0
0,0.0,2.54,6.0,1.0,76.0,0.0,-3.0,0.0,0.0,0.52,0.0,0.0,0.0,-10.0,0
1,2.54,-2.54,7.0,-2.0,1.31,-1.07,3.0,0.0,0.0,0.06,0.010000000000000009,0.0,0.0,-1830.0,0
1,-5.08,-7.62,7.0,4.0,-8.0,-0.5536000000000001,-23.0,-3.0,0.0,0.02200000000000002,-0.10999999999999999,0.3125,5.0,590.0,-5.0
1,2.54,5.2,2.0,-1.0,12.0,1.1667,-5.0,-1.0,0.0,0.05499999999999999,-0.07699999999999996,0.6667,2.0,-755.0,0
0,-2.54,-5.08,-5.0,0.0,23.0,1.0,-5.0,0.0,0.0,-0.25999999999999995,0.35,0.5,1.0,-300.0,0
0,5.08,7.62,-1.0,1.0,-4.0,0.5,-1.0,0.0,0.0,-0.034999999999999976,0.25,0.0,0.0,250.0,0
1,10.16,2.54,9.0,0.0,60.0,1.0,-5.0,0.0,0.0,0.06000000000000005,0.1,-0.5,1.0,-500.0,0
1,0.0,-2.54,-5.0,2.0,10.794,0.0,-11.0,0.0,0.0,0.15199999999999997,0.19999999999999998,0.29089999999999994,2.0,-240.0,0
1,-2.54,2.54,7.0,-2.0,0.0600000000000005,-0.6000000000000001,9.0,0.0,0.0,0.0,0.07,-0.10000000000000003,-1.0,230.0,0
0,2.54,0.0,-6.0,1.0,-0.5499999999999998,0.04999999999999982,3.0,0.0,0.0,-0.10999999999999999,-0.26,0.0,-2.0,560.0,0
0,7.62,0.0,2.0,0.0,-6.857199999999999,1.7143000000000002,2.0,-1.0,2.0,0.10099999999999998,0.279,0.2857,0.0,-240.0,0
0,7.62,0.0,-8.0,13.0,-1.0499999999999998,0.75,-57.0,-1.0,15.0,0.06000000000000005,-0.1399999999999999,0.6000000000000001,27.0,332.0,-1.0
1,-2.54,-10.16,-1.0,1.0,-2.6399999999999997,0.3500000000000001,-5.0,1.0,0.0,0.10000000000000003,-0.020000000000000018,0.5,3.0,-460.0,0
0,2.54,10.16,8.0,-2.0,-1.0899999999999999,-1.2000000000000002,6.0,0.0,0.0,-0.04999999999999999,-0.13,0.0,-1.0,0.0,0
1,-15.24,-17.78,0.0,0.0,0.7800000000000002,-2.1700000000000004,1.0,0.0,0.0,0.14999999999999997,-0.18,0.2,2.0,-460.0,0
1,0.0,7.62,-2.0,-6.0,-5.695300000000003,4.819,19.0,1.0,10.0,0.14700000000000002,0.03700000000000003,0.4286,-2.0,-630.0,-4.0
1,7.62,2.54,2.0,-2.0,10.6667,-0.6667,3.0,0.0,-75.0,0.28,-0.667,-0.6667,0.0,420.0,0
0,7.62,5.08,-4.0,-6.0,-1.8500000000000005,2.2699999999999996,22.0,0.0,0.0,0.030000000000000027,0.15000000000000002,1.1,-3.0,270.0,0
1,-7.62,0.0,0.0,-2.0,-34.400000000000006,1.8,10.0,0.0,0.0,0.07600000000000001,0.23500000000000001,0.5,-1.0,330.0,0
1,7.62,-10.16,3.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,-270.0,0
0,-2.54,2.54,2.0,3.0,-17.692300000000003,-1.7436,-30.0,-11.0,0.0,-0.16499999999999998,-0.274,-0.2692,4.0,-270.0,-3.0
1,2.54,12.7,-2.0,-4.0,3.9117999999999995,4.4632,19.0,0.0,0.0,0.066,0.165,0.4412,-5.0,-740.0,-2.0
1,2.54,-7.62,0.0,-2.0,2.3199999999999994,-0.5900000000000001,-7.0,0.0,0.0,0.10999999999999999,0.09999999999999998,-1.1,3.0,0.0,0
1,5.08,5.08,5.0,2.0,9.6964,-0.375,-13.0,0.0,0.0,-0.014000000000000012,-0.01200000000000001,-1.0536,4.0,280.0,0
0,5.08,12.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0
1,5.08,10.16,7.0,2.0,-11.399999999999999,-0.8714000000000001,-2.0,-4.0,-20.0,0.016000000000000014,-0.11699999999999999,-0.07140000000000002,2.0,-240.0,0
0,-2.54,2.54,3.0,-1.0,-0.8699999999999997,-1.47,7.0,0.0,0.0,0.040000000000000036,-0.28,0.19999999999999996,-1.0,0.0,0
1,-2.54,-2.54,1.0,2.0,-15.424999999999997,1.375,-6.0,0.0,0.0,0.123,0.314,-0.15000000000000002,1.0,-280.0,0
1,0.0,-5.08,4.0,-1.0,-0.7600000000000002,-0.4,2.0,0.0,0.0,-0.009999999999999953,-0.2,-0.4,0.0,-460.0,0
0,2.54,15.24,1.0,2.0,16.0,1.9167,-18.0,0.0,10.0,0.068,0.08800000000000002,0.0,6.0,-345.0,-11.0
0,0.0,12.7,2.0,0.0,-0.9700000000000006,-2.29,-7.0,0.0,10.0,-0.040000000000000036,0.12,0.0,2.0,-400.0,-6.0
1,2.54,-2.54,1.0,5.0,-2.0,1.1199999999999999,-26.0,0.0,0.0,-0.14,-0.07,0.1,6.0,-250.0,0
1,2.54,-2.54,-6.0,5.0,11.785799999999998,1.0714,-20.0,-3.0,0.0,0.21400000000000002,0.058000000000000024,0.1428,2.0,-420.0,-3.0
1,5.08,10.16,7.0,0.0,4.5,-0.8332999999999999,-4.0,0.0,0.0,-0.04500000000000004,-0.333,-0.8332999999999999,3.0,-6.0,0
1,-2.54,0.0,-14.0,-6.0,0.0,-0.050000000000000044,39.0,3.0,0.0,0.04600000000000004,0.15000000000000002,-0.62,-6.0,-845.0,8.0
0,2.54,-2.54,1.0,3.0,11.763599999999997,0.3817999999999999,-16.0,0.0,15.0,0.03699999999999998,0.019000000000000017,-0.10909999999999997,3.0,-365.0,0
1,0.0,10.16,-2.0,1.0,16.2,3.0,-11.0,0.0,0.0,0.612,0.532,0.4,4.0,-755.0,0
1,-10.16,-4.96,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-535.0,0
1,-2.54,-2.54,7.0,0.0,2.875,-0.6000000000000001,-3.0,0.0,0.0,0.18399999999999994,-0.09499999999999997,-0.09999999999999998,3.0,450.0,0
0,-2.54,-2.54,5.0,2.0,40.0,2.5,-6.0,0.0,-10.0,0.31,0.175,0.0,0.0,-10.0,0
1,-2.54,-2.54,0.0,9.0,-34.3727,0.5182,-27.0,0.0,0.0,0.04199999999999998,0.132,1.2727,8.0,-220.0,0
1,5.08,15.24,5.0,1.0,-4.799999999999997,-1.7999999999999998,-9.0,0.0,15.0,-0.07599999999999996,-0.45799999999999996,-6.0,3.0,-590.0,0
0,10.16,5.08,-3.0,3.0,-0.8600000000000003,1.3900000000000001,-18.0,0.0,0.0,0.030000000000000027,-0.09000000000000002,-0.09999999999999998,5.0,230.0,0
0,-5.08,-10.16,2.0,3.0,45.0,1.4286,-17.0,0.0,10.0,0.474,0.39,0.1429,4.0,-230.0,0
1,-2.54,-2.54,3.0,0.0,4.399999999999999,-0.3999999999999999,-6.0,-2.0,0.0,0.01599999999999996,-0.124,0.2,0.0,-830.0,-5.0
1,2.54,2.54,2.0,-5.0,2.23,1.08,1.0,-7.0,0.0,0.15000000000000008,-0.07,-0.39999999999999997,3.0,-1035.0,-4.0
1,-7.62,0.0,10.0,0.0,58.5,2.5,-5.0,0.0,0.0,0.3450000000000001,0.875,0.5,2.0,-1800.0,0
1,-10.16,-5.08,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-860.0,0
1,0.0,5.08,3.0,-2.0,6.1111,-0.4,6.0,-3.0,15.0,-0.056999999999999995,-0.292,-1.0,-4.0,-310.0,14.0
0,2.54,0.0,-3.0,1.0,1.4400000000000004,-0.64,0.0,0.0,0.0,-0.04999999999999999,-0.37,0.0,2.0,-249.0,0
1,7.62,12.7,-8.0,9.0,-1.2599999999999998,2.2,-43.0,-1.0,0.0,-0.050000000000000044,0.48,1.2,10.0,445.0,0
0,2.54,-5.08,4.0,-1.0,1.3332999999999995,-0.16669999999999996,1.0,0.0,0.0,0.09500000000000003,0.28,0.8333,0.0,-470.0,0
1,-2.54,-2.54,-3.0,-1.0,-6.607100000000003,0.7262,17.0,6.0,0.0,0.10899999999999999,0.246,0.75,-4.0,240.0,0
1,-17.78,2.54,10.0,-1.0,0.7000000000000002,-0.13000000000000034,0.0,0.0,0.0,0.04999999999999999,-0.07,0.5,3.0,-575.0,0
1,5.08,7.62,5.0,-1.0,-0.06999999999999984,-0.30000000000000027,0.0,0.0,0.0,0.019999999999999962,0.040000000000000036,-0.2,1.0,-230.0,-6.0
0,0.0,2.54,6.0,1.0,13.6667,0.0,-5.0,0.0,25.0,0.577,0.0,0.0,2.0,-290.0,0
1,-7.62,-7.62,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,-317.0,0
0,-20.32,-17.78,-9.0,-2.0,-0.688600000000001,0.19080000000000003,12.0,5.0,25.0,-0.007000000000000006,0.133,0.8442999999999999,-3.0,-345.0,-2.0
1,-2.54,-12.7,-4.0,-2.0,-16.6,-0.3999999999999999,10.0,0.0,0.0,0.09600000000000003,0.186,0.3,-1.0,-1050.0,0
1,-2.54,-7.62,3.0,3.0,42.8333,3.1667,-17.0,0.0,15.0,0.483,0.378,1.0,3.0,-570.0,0
1,5.08,12.7,0.0,5.0,-17.0,1.1,-12.0,0.0,15.0,-0.11499999999999994,0.603,0.2,3.0,430.0,0
1,0.0,7.62,0.0,-2.0,-32.0,-1.5,4.0,0.0,0.0,-0.375,-0.325,-1.0,0.0,550.0,0
0,2.54,0.0,-10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,0
1,2.54,0.0,-5.0,2.0,0.6499999999999995,1.0699999999999998,-6.0,-4.0,0.0,0.10000000000000003,0.10999999999999999,-0.1,-2.0,-285.0,-3.0
0,10.16,12.7,-1.0,3.0,-0.6499999999999999,0.06999999999999984,-16.0,0.0,0.0,-0.030000000000000027,0.10999999999999999,0.29999999999999993,7.0,0.0,0
1,-25.4,-22.86,-2.0,6.0,9.964300000000001,-0.08929999999999999,-30.0,0.0,12.0,-0.10100000000000003,0.139,0.5774,7.0,-10.0,-5.0
0,-5.08,-10.16,4.0,2.0,-3.3333000000000013,0.6667,-20.0,-1.0,0.0,0.02799999999999997,0.313,1.0,6.0,-270.0,-15.0
1,2.54,7.62,3.0,1.0,-0.6600000000000001,0.67,0.0,0.0,0.0,-0.08000000000000002,0.66,-0.4,-1.0,220.0,0
1,2.54,-7.62,13.0,-2.0,-7.6667000000000005,-0.8332999999999999,6.0,0.0,0.0,0.05399999999999999,0.07500000000000001,1.0,1.0,-260.0,0
1,0.0,-5.08,7.0,0.0,-0.7499999999999998,3.52,-4.0,0.0,0.0,0.040000000000000036,0.07999999999999996,-1.8,2.0,-1440.0,-8.0
1,2.54,-2.54,-6.0,5.0,1.1189999999999998,-0.9286000000000001,-24.0,0.0,15.0,-0.023999999999999966,-0.30800000000000005,0.2857,6.0,590.0,0
0,2.54,-0.04,4.0,-2.0,-25.5,-0.25,7.0,0.0,20.0,-0.475,-0.125,0.0,-2.0,640.0,0
1,-5.08,-15.24,-1.0,-2.0,1.5999999999999999,2.2700000000000005,20.0,1.0,0.0,-0.12,-0.020000000000000018,-0.9000000000000001,-4.0,-320.0,0
1,0.0,0.0,-6.0,-2.0,1.5899999999999999,1.83,8.0,-1.0,0.0,0.14,0.19999999999999996,0.6,6.0,-660.0,-2.0
1,12.7,7.62,-6.0,2.0,-16.875,-0.375,-7.0,0.0,-10.0,0.04399999999999993,0.11500000000000005,0.5,2.0,-240.0,-1.0
0,2.54,7.62,8.0,2.0,-31.6667,0.5,-10.0,0.0,0.0,-0.06,0.128,-0.16670000000000001,2.0,400.0,-11.0
1,-5.08,2.54,5.0,1.0,2.2,-0.010000000000000009,-1.0,2.0,0.0,0.0,0.14999999999999997,-1.2999999999999998,-4.0,-550.0,-2.0
1,0.0,-10.16,-8.0,-1.0,16.8333,1.9167,-2.0,0.0,0.0,0.22499999999999998,0.342,0.6667000000000001,2.0,-490.0,0
0,-2.54,-10.16,-2.0,-4.0,1.0899999999999999,-0.83,9.0,0.0,0.0,-0.020000000000000018,-0.6,-0.8,0.0,-780.0,0
1,-5.08,-5.08,-3.0,-3.0,2.54,0.24999999999999994,24.0,0.0,0.0,0.08999999999999997,0.29000000000000004,-0.19999999999999998,-5.0,-445.0,0
1,-2.54,10.16,5.0,-2.0,0.5700000000000003,0.8600000000000001,3.0,0.0,0.0,0.050000000000000044,-0.15000000000000002,1.7999999999999998,-1.0,-595.0,0
0,5.08,7.62,7.0,2.0,8.3333,2.0,-5.0,0.0,0.0,0.5,0.313,0.3333,1.0,250.0,0
1,-2.54,2.54,6.0,3.0,-38.0,0.0,-7.0,0.0,0.0,-0.02799999999999997,0.0,0.2,1.0,-290.0,0
1,5.08,-5.08,0.0,6.0,23.4615,2.0769,-27.0,-1.0,20.0,0.531,0.555,0.9231,7.0,-340.0,0
0,0.0,-5.08,-2.0,-3.0,14.782500000000002,1.2947,1.0,0.0,0.0,-0.026000000000000023,0.08399999999999999,-0.11219999999999997,-1.0,-270.0,-6.0
1,0.0,0.0,-2.0,-1.0,15.121200000000002,1.1212,-10.0,-1.0,-25.0,-0.23199999999999998,0.06899999999999995,0.0,3.0,-270.0,-3.0
0,0.0,2.54,-4.0,2.0,28.678600000000003,-0.8213999999999999,-10.0,0.0,0.0,-0.09600000000000003,-0.131,0.46429999999999993,1.0,-320.0,0
0,0.0,0.0,-1.0,-1.0,-0.9600000000000004,0.039999999999999925,-2.0,0.0,0.0,-0.10000000000000003,-0.030000000000000027,-0.2,1.0,380.0,-3.0
0,12.7,17.78,-6.0,-1.0,-35.99999999999999,-1.0,2.0,0.0,0.0,-0.09000000000000002,-0.553,-0.3333,1.0,420.0,0
0,0.0,-12.7,-2.0,3.0,0.45999999999999996,0.2,-22.0,0.0,0.0,0.0,0.16999999999999998,-0.19999999999999998,6.0,-220.0,-3.0
0,-7.62,-17.78,-1.0,3.0,3.947400000000002,1.7579000000000002,-27.0,0.0,0.0,0.018000000000000016,0.304,0.2632,6.0,385.0,-2.0
1,2.54,2.54,0.0,-3.0,4.38,-4.98,7.0,0.0,0.0,0.030000000000000027,-0.41,0.0,0.0,-240.0,0
1,2.54,5.08,8.0,3.0,17.8,1.2,-9.0,0.0,0.0,0.448,0.17,0.8,2.0,280.0,0
1,-2.54,-5.08,4.0,0.0,-1.44,-2.3000000000000003,-3.0,0.0,0.0,-0.12000000000000005,0.020000000000000018,1.0,1.0,0.0,0
